id,name,power,category,subcategory,brand,running_cost_per_year,energy_rating,efficiency,source,model_number,water_per_cycle_liters,water_per_year_liters,capacity_kg,place_settings
"etl_12_86443","SK 500P-111-340-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86442","SK 500P-750-340-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86441","SK 500P-550-340-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86440","SK 500P-370-340-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86439","SK 500P-250-340-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86438","SK 500P-221-123-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86437","SK 500P-151-123-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86436","SK 500P-111-123-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86435","SK 500P-750-123-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86434","SK 500P-550-123-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_12_86433","SK 500P-370-123-A","Appliances","Pipework, Tank & Vessel Insulation","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86432","SK 500P-250-123-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86504","SK 530P-111-340-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86503","SK 530P-750-340-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86502","SK 530P-550-340-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86501","SK 530P-370-340-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86500","SK 530P-250-340-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86499","SK 530P-221-123-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86498","SK 530P-151-123-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86497","SK 530P-111-123-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86496","SK 530P-750-123-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86495","SK 530P-550-123-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86494","SK 530P-370-123-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86493","SK 530P-250-123-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86492","SK 510P-112-340-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86491","SK 510P-751-340-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86490","SK 510P-551-340-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86489","SK 510P-401-340-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86488","SK 510P-301-340-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86487","SK 510P-221-340-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86486","SK 510P-151-340-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86485","SK 510P-111-340-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86484","SK 510P-750-340-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86483","SK 510P-550-340-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86482","SK 510P-370-340-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86481","SK 510P-250-340-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86480","SK 510P-221-123-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86479","SK 510P-151-123-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86478","SK 510P-111-123-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86477","SK 510P-750-123-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86476","SK 510P-550-123-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86475","SK 510P-370-123-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86474","SK 510P-250-123-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86450","SK 500P-112-340-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86449","SK 500P-751-340-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86448","SK 500P-551-340-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86447","SK 500P-401-340-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86446","SK 500P-301-340-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86445","SK 500P-221-340-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86444","SK 500P-151-340-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86443","SK 500P-111-340-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86442","SK 500P-750-340-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86441","SK 500P-550-340-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86440","SK 500P-370-340-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86439","SK 500P-250-340-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86438","SK 500P-221-123-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86437","SK 500P-151-123-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86436","SK 500P-111-123-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86435","SK 500P-750-123-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86434","SK 500P-550-123-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_22_86433","SK 500P-370-123-A","Restaurant Equipment","Professional Foodservice Equipment","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86432","SK 500P-250-123-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86504","SK 530P-111-340-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86503","SK 530P-750-340-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86502","SK 530P-550-340-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86501","SK 530P-370-340-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86500","SK 530P-250-340-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86499","SK 530P-221-123-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86498","SK 530P-151-123-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86497","SK 530P-111-123-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86496","SK 530P-750-123-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86495","SK 530P-550-123-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86494","SK 530P-370-123-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86493","SK 530P-250-123-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86492","SK 510P-112-340-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86491","SK 510P-751-340-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86490","SK 510P-551-340-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86489","SK 510P-401-340-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86488","SK 510P-301-340-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86487","SK 510P-221-340-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86486","SK 510P-151-340-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86485","SK 510P-111-340-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86484","SK 510P-750-340-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86483","SK 510P-550-340-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86482","SK 510P-370-340-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86481","SK 510P-250-340-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86480","SK 510P-221-123-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86479","SK 510P-151-123-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86478","SK 510P-111-123-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86477","SK 510P-750-123-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86476","SK 510P-550-123-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86475","SK 510P-370-123-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86474","SK 510P-250-123-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86450","SK 500P-112-340-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86449","SK 500P-751-340-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86448","SK 500P-551-340-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86447","SK 500P-401-340-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86446","SK 500P-301-340-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86445","SK 500P-221-340-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86444","SK 500P-151-340-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86443","SK 500P-111-340-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86442","SK 500P-750-340-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86441","SK 500P-550-340-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86440","SK 500P-370-340-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86439","SK 500P-250-340-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86438","SK 500P-221-123-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86437","SK 500P-151-123-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86436","SK 500P-111-123-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86435","SK 500P-750-123-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86434","SK 500P-550-123-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_13_86433","SK 500P-370-123-A","Appliances","Radiant & Warm Air Heaters","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86432","SK 500P-250-123-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86504","SK 530P-111-340-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86503","SK 530P-750-340-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86502","SK 530P-550-340-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86501","SK 530P-370-340-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86500","SK 530P-250-340-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86499","SK 530P-221-123-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86498","SK 530P-151-123-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86497","SK 530P-111-123-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86496","SK 530P-750-123-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86495","SK 530P-550-123-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86494","SK 530P-370-123-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86493","SK 530P-250-123-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86492","SK 510P-112-340-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86491","SK 510P-751-340-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86490","SK 510P-551-340-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86489","SK 510P-401-340-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86488","SK 510P-301-340-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86487","SK 510P-221-340-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86486","SK 510P-151-340-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86485","SK 510P-111-340-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86484","SK 510P-750-340-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86483","SK 510P-550-340-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86482","SK 510P-370-340-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86481","SK 510P-250-340-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86480","SK 510P-221-123-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86479","SK 510P-151-123-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86478","SK 510P-111-123-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86477","SK 510P-750-123-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86476","SK 510P-550-123-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86475","SK 510P-370-123-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86474","SK 510P-250-123-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86450","SK 500P-112-340-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86449","SK 500P-751-340-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86448","SK 500P-551-340-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86447","SK 500P-401-340-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86446","SK 500P-301-340-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86445","SK 500P-221-340-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86444","SK 500P-151-340-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86443","SK 500P-111-340-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86442","SK 500P-750-340-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86441","SK 500P-550-340-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86440","SK 500P-370-340-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86439","SK 500P-250-340-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86438","SK 500P-221-123-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86437","SK 500P-151-123-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86436","SK 500P-111-123-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86435","SK 500P-750-123-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86434","SK 500P-550-123-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_15_86433","SK 500P-370-123-A","Appliances","Solar Thermal Collectors","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_16_86432","SK 500P-250-123-A","Appliances","Thermal Screens","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_16_86504","SK 530P-111-340-A","Appliances","Thermal Screens","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_16_86503","SK 530P-750-340-A","Appliances","Thermal Screens","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_16_86502","SK 530P-550-340-A","Appliances","Thermal Screens","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_16_86501","SK 530P-370-340-A","Appliances","Thermal Screens","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_16_86500","SK 530P-250-340-A","Appliances","Thermal Screens","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_16_86499","SK 530P-221-123-A","Appliances","Thermal Screens","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_16_86498","SK 530P-151-123-A","Appliances","Thermal Screens","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_16_86497","SK 530P-111-123-A","Appliances","Thermal Screens","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_16_86496","SK 530P-750-123-A","Appliances","Thermal Screens","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_16_86495","SK 530P-550-123-A","Appliances","Thermal Screens","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_16_86494","SK 530P-370-123-A","Appliances","Thermal Screens","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_16_86493","SK 530P-250-123-A","Appliances","Thermal Screens","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_16_86492","SK 510P-112-340-A","Appliances","Thermal Screens","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_16_86491","SK 510P-751-340-A","Appliances","Thermal Screens","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_16_86490","SK 510P-551-340-A","Appliances","Thermal Screens","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_16_86489","SK 510P-401-340-A","Appliances","Thermal Screens","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_16_86488","SK 510P-301-340-A","Appliances","Thermal Screens","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_16_86487","SK 510P-221-340-A","Appliances","Thermal Screens","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_16_86486","SK 510P-151-340-A","Appliances","Thermal Screens","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_16_86485","SK 510P-111-340-A","Appliances","Thermal Screens","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_16_86484","SK 510P-750-340-A","Appliances","Thermal Screens","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_16_86483","SK 510P-550-340-A","Appliances","Thermal Screens","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
"etl_16_86482","SK 510P-370-340-A","Appliances","Thermal Screens","NORD Gear Ltd","100",43.8,"Yes","High","ETL",,0,0,,
